date,state,pop,cases,deaths
10/4/2020,South_Africa,57779622,89,0
9/4/2020,South_Africa,57779622,96,5
8/4/2020,South_Africa,57779622,63,1
7/4/2020,South_Africa,57779622,31,1
6/4/2020,South_Africa,57779622,70,2
5/4/2020,South_Africa,57779622,80,2
4/4/2020,South_Africa,57779622,43,2
3/4/2020,South_Africa,57779622,82,0
2/4/2020,South_Africa,57779622,27,0
1/4/2020,South_Africa,57779622,27,2
31/03/2020,South_Africa,57779622,46,1
30/03/2020,South_Africa,57779622,93,0
29/03/2020,South_Africa,57779622,17,0
28/03/2020,South_Africa,57779622,243,0
27/03/2020,South_Africa,57779622,218,2
26/03/2020,South_Africa,57779622,152,0
25/03/2020,South_Africa,57779622,155,0
24/03/2020,South_Africa,57779622,128,0
23/03/2020,South_Africa,57779622,34,0
22/03/2020,South_Africa,57779622,35,0
21/03/2020,South_Africa,57779622,55,0
20/03/2020,South_Africa,57779622,34,0
19/03/2020,South_Africa,57779622,31,0
18/03/2020,South_Africa,57779622,23,0
17/03/2020,South_Africa,57779622,11,0
16/03/2020,South_Africa,57779622,27,0
15/03/2020,South_Africa,57779622,0,0
14/03/2020,South_Africa,57779622,7,0
13/03/2020,South_Africa,57779622,4,0
12/3/2020,South_Africa,57779622,6,0
10/3/2020,South_Africa,57779622,4,0
9/3/2020,South_Africa,57779622,1,0
8/3/2020,South_Africa,57779622,1,0
6/3/2020,South_Africa,57779622,1,0
17/04/2020,South_Korea,51635256,22,1
16/04/2020,South_Korea,51635256,22,4
15/04/2020,South_Korea,51635256,27,3
14/04/2020,South_Korea,51635256,27,5
13/04/2020,South_Korea,51635256,25,3
12/4/2020,South_Korea,51635256,62,6
11/4/2020,South_Korea,51635256,0,0
10/4/2020,South_Korea,51635256,27,4
9/4/2020,South_Korea,51635256,39,4
8/4/2020,South_Korea,51635256,53,8
7/4/2020,South_Korea,51635256,47,6
6/4/2020,South_Korea,51635256,47,3
5/4/2020,South_Korea,51635256,81,6
4/4/2020,South_Korea,51635256,94,3
3/4/2020,South_Korea,51635256,86,5
2/4/2020,South_Korea,51635256,190,6
1/4/2020,South_Korea,51635256,0,0
31/03/2020,South_Korea,51635256,125,5
30/03/2020,South_Korea,51635256,78,6
29/03/2020,South_Korea,51635256,105,8
28/03/2020,South_Korea,51635256,146,5
27/03/2020,South_Korea,51635256,91,8
26/03/2020,South_Korea,51635256,104,5
25/03/2020,South_Korea,51635256,100,6
24/03/2020,South_Korea,51635256,76,7
23/03/2020,South_Korea,51635256,64,9
22/03/2020,South_Korea,51635256,98,1
21/03/2020,South_Korea,51635256,147,3
20/03/2020,South_Korea,51635256,87,9
19/03/2020,South_Korea,51635256,152,5
18/03/2020,South_Korea,51635256,93,5
17/03/2020,South_Korea,51635256,84,6
16/03/2020,South_Korea,51635256,74,0
15/03/2020,South_Korea,51635256,76,3
14/03/2020,South_Korea,51635256,107,5
13/03/2020,South_Korea,51635256,110,1
12/3/2020,South_Korea,51635256,114,6
11/3/2020,South_Korea,51635256,242,6
10/3/2020,South_Korea,51635256,131,3
9/3/2020,South_Korea,51635256,248,1
8/3/2020,South_Korea,51635256,367,6
7/3/2020,South_Korea,51635256,483,2
6/3/2020,South_Korea,51635256,518,7
5/3/2020,South_Korea,51635256,438,3
4/3/2020,South_Korea,51635256,516,4
3/3/2020,South_Korea,51635256,600,6
2/3/2020,South_Korea,51635256,686,5
1/3/2020,South_Korea,51635256,595,1
29/02/2020,South_Korea,51635256,909,3
28/02/2020,South_Korea,51635256,427,1
27/02/2020,South_Korea,51635256,449,1
26/02/2020,South_Korea,51635256,254,3
25/02/2020,South_Korea,51635256,130,1
24/02/2020,South_Korea,51635256,161,2
23/02/2020,South_Korea,51635256,256,3
22/02/2020,South_Korea,51635256,190,1
21/02/2020,South_Korea,51635256,75,1
20/02/2020,South_Korea,51635256,34,0
19/02/2020,South_Korea,51635256,15,0
18/02/2020,South_Korea,51635256,1,0
17/02/2020,South_Korea,51635256,1,0
16/02/2020,South_Korea,51635256,1,0
15/02/2020,South_Korea,51635256,0,0
14/02/2020,South_Korea,51635256,0,0
13/02/2020,South_Korea,51635256,0,0
12/2/2020,South_Korea,51635256,0,0
11/2/2020,South_Korea,51635256,1,0
10/2/2020,South_Korea,51635256,2,0
9/2/2020,South_Korea,51635256,1,0
8/2/2020,South_Korea,51635256,0,0
7/2/2020,South_Korea,51635256,1,0
6/2/2020,South_Korea,51635256,5,0
5/2/2020,South_Korea,51635256,2,0
4/2/2020,South_Korea,51635256,1,0
3/2/2020,South_Korea,51635256,0,0
2/2/2020,South_Korea,51635256,3,0
1/2/2020,South_Korea,51635256,5,0
31/01/2020,South_Korea,51635256,3,0
30/01/2020,South_Korea,51635256,0,0
29/01/2020,South_Korea,51635256,0,0
28/01/2020,South_Korea,51635256,0,0
27/01/2020,South_Korea,51635256,1,0
26/01/2020,South_Korea,51635256,1,0
25/01/2020,South_Korea,51635256,0,0
24/01/2020,South_Korea,51635256,1,0
23/01/2020,South_Korea,51635256,0,0
22/01/2020,South_Korea,51635256,0,0
21/01/2020,South_Korea,51635256,0,0
20/01/2020,South_Korea,51635256,1,0
19/01/2020,South_Korea,51635256,0,0
18/01/2020,South_Korea,51635256,0,0
17/01/2020,South_Korea,51635256,0,0
16/01/2020,South_Korea,51635256,0,0
15/01/2020,South_Korea,51635256,0,0
14/01/2020,South_Korea,51635256,0,0
13/01/2020,South_Korea,51635256,0,0
12/1/2020,South_Korea,51635256,0,0
11/1/2020,South_Korea,51635256,0,0
10/1/2020,South_Korea,51635256,0,0
9/1/2020,South_Korea,51635256,0,0
8/1/2020,South_Korea,51635256,0,0
7/1/2020,South_Korea,51635256,0,0
6/1/2020,South_Korea,51635256,0,0
5/1/2020,South_Korea,51635256,0,0
4/1/2020,South_Korea,51635256,0,0
3/1/2020,South_Korea,51635256,0,0
2/1/2020,South_Korea,51635256,0,0
1/1/2020,South_Korea,51635256,0,0
31/12/2019,South_Korea,51635256,0,0
17/04/2020,South_Sudan,10975920,0,0
16/04/2020,South_Sudan,10975920,0,0
15/04/2020,South_Sudan,10975920,0,0
14/04/2020,South_Sudan,10975920,0,0
13/04/2020,South_Sudan,10975920,0,0
12/4/2020,South_Sudan,10975920,1,0
11/4/2020,South_Sudan,10975920,1,0
10/4/2020,South_Sudan,10975920,0,0
9/4/2020,South_Sudan,10975920,1,0
8/4/2020,South_Sudan,10975920,0,0
7/4/2020,South_Sudan,10975920,0,0
6/4/2020,South_Sudan,10975920,1,0
17/04/2020,Spain,46723749,5183,551
16/04/2020,Spain,46723749,5092,523
15/04/2020,Spain,46723749,3045,567
14/04/2020,Spain,46723749,3477,517
13/04/2020,Spain,46723749,4167,619
12/4/2020,Spain,46723749,4830,510
11/4/2020,Spain,46723749,4576,605
10/4/2020,Spain,46723749,5756,683
9/4/2020,Spain,46723749,6180,757
8/4/2020,Spain,46723749,5478,743
7/4/2020,Spain,46723749,4273,637
6/4/2020,Spain,46723749,6023,674
5/4/2020,Spain,46723749,7026,809
4/4/2020,Spain,46723749,7472,932
3/4/2020,Spain,46723749,8102,950
2/4/2020,Spain,46723749,7719,864
1/4/2020,Spain,46723749,9222,849
31/03/2020,Spain,46723749,6398,812
30/03/2020,Spain,46723749,6549,838
29/03/2020,Spain,46723749,8189,832
28/03/2020,Spain,46723749,7871,769
27/03/2020,Spain,46723749,8578,655
26/03/2020,Spain,46723749,7937,738
25/03/2020,Spain,46723749,6584,514
24/03/2020,Spain,46723749,4517,462
23/03/2020,Spain,46723749,3646,394
22/03/2020,Spain,46723749,4946,324
21/03/2020,Spain,46723749,2833,235
20/03/2020,Spain,46723749,3431,169
19/03/2020,Spain,46723749,2538,107
18/03/2020,Spain,46723749,1987,182
17/03/2020,Spain,46723749,1438,21
16/03/2020,Spain,46723749,2000,152
15/03/2020,Spain,46723749,1522,15
14/03/2020,Spain,46723749,1227,37
13/03/2020,Spain,46723749,864,37
12/3/2020,Spain,46723749,501,12
11/3/2020,Spain,46723749,435,7
10/3/2020,Spain,46723749,615,23
9/3/2020,Spain,46723749,159,0
8/3/2020,Spain,46723749,56,0
7/3/2020,Spain,46723749,113,2
6/3/2020,Spain,46723749,61,2
5/3/2020,Spain,46723749,49,1
4/3/2020,Spain,46723749,37,0
3/3/2020,Spain,46723749,31,0
2/3/2020,Spain,46723749,17,0
1/3/2020,Spain,46723749,32,0
29/02/2020,Spain,46723749,9,0
28/02/2020,Spain,46723749,13,0
27/02/2020,Spain,46723749,5,0
26/02/2020,Spain,46723749,4,0
25/02/2020,Spain,46723749,1,0
24/02/2020,Spain,46723749,0,0
23/02/2020,Spain,46723749,0,0
22/02/2020,Spain,46723749,0,0
21/02/2020,Spain,46723749,0,0
20/02/2020,Spain,46723749,0,0
19/02/2020,Spain,46723749,0,0
18/02/2020,Spain,46723749,0,0
17/02/2020,Spain,46723749,0,0
16/02/2020,Spain,46723749,0,0
15/02/2020,Spain,46723749,0,0
14/02/2020,Spain,46723749,0,0
13/02/2020,Spain,46723749,0,0
12/2/2020,Spain,46723749,0,0
11/2/2020,Spain,46723749,0,0
10/2/2020,Spain,46723749,1,0
9/2/2020,Spain,46723749,0,0
8/2/2020,Spain,46723749,0,0
7/2/2020,Spain,46723749,0,0
6/2/2020,Spain,46723749,0,0
5/2/2020,Spain,46723749,0,0
4/2/2020,Spain,46723749,0,0
3/2/2020,Spain,46723749,0,0
2/2/2020,Spain,46723749,0,0
1/2/2020,Spain,46723749,1,0
31/01/2020,Spain,46723749,0,0
30/01/2020,Spain,46723749,0,0
29/01/2020,Spain,46723749,0,0
28/01/2020,Spain,46723749,0,0
27/01/2020,Spain,46723749,0,0
26/01/2020,Spain,46723749,0,0
25/01/2020,Spain,46723749,0,0
24/01/2020,Spain,46723749,0,0
23/01/2020,Spain,46723749,0,0
22/01/2020,Spain,46723749,0,0
21/01/2020,Spain,46723749,0,0
20/01/2020,Spain,46723749,0,0
19/01/2020,Spain,46723749,0,0
18/01/2020,Spain,46723749,0,0
17/01/2020,Spain,46723749,0,0
16/01/2020,Spain,46723749,0,0
15/01/2020,Spain,46723749,0,0
14/01/2020,Spain,46723749,0,0
13/01/2020,Spain,46723749,0,0
12/1/2020,Spain,46723749,0,0
11/1/2020,Spain,46723749,0,0
10/1/2020,Spain,46723749,0,0
9/1/2020,Spain,46723749,0,0
8/1/2020,Spain,46723749,0,0
7/1/2020,Spain,46723749,0,0
6/1/2020,Spain,46723749,0,0
5/1/2020,Spain,46723749,0,0
4/1/2020,Spain,46723749,0,0
3/1/2020,Spain,46723749,0,0
2/1/2020,Spain,46723749,0,0
1/1/2020,Spain,46723749,0,0
31/12/2019,Spain,46723749,0,0
17/04/2020,Sri_Lanka,21670000,1,0
16/04/2020,Sri_Lanka,21670000,4,0
15/04/2020,Sri_Lanka,21670000,15,0
14/04/2020,Sri_Lanka,21670000,8,0
13/04/2020,Sri_Lanka,21670000,11,0
12/4/2020,Sri_Lanka,21670000,2,0
11/4/2020,Sri_Lanka,21670000,7,0
10/4/2020,Sri_Lanka,21670000,1,0
9/4/2020,Sri_Lanka,21670000,4,1
8/4/2020,Sri_Lanka,21670000,7,1
7/4/2020,Sri_Lanka,21670000,12,0
6/4/2020,Sri_Lanka,21670000,7,0
5/4/2020,Sri_Lanka,21670000,8,1
4/4/2020,Sri_Lanka,21670000,3,1
3/4/2020,Sri_Lanka,21670000,5,1
2/4/2020,Sri_Lanka,21670000,21,0
1/4/2020,Sri_Lanka,21670000,2,1
31/03/2020,Sri_Lanka,21670000,0,0
30/03/2020,Sri_Lanka,21670000,5,0
29/03/2020,Sri_Lanka,21670000,9,1
28/03/2020,Sri_Lanka,21670000,0,0
27/03/2020,Sri_Lanka,21670000,4,0
26/03/2020,Sri_Lanka,21670000,0,0
25/03/2020,Sri_Lanka,21670000,5,0
24/03/2020,Sri_Lanka,21670000,10,0
23/03/2020,Sri_Lanka,21670000,9,0
22/03/2020,Sri_Lanka,21670000,12,0
21/03/2020,Sri_Lanka,21670000,13,0
20/03/2020,Sri_Lanka,21670000,11,0
19/03/2020,Sri_Lanka,21670000,0,0
18/03/2020,Sri_Lanka,21670000,13,0
17/03/2020,Sri_Lanka,21670000,10,0
16/03/2020,Sri_Lanka,21670000,8,0
15/03/2020,Sri_Lanka,21670000,5,0
14/03/2020,Sri_Lanka,21670000,3,0
13/03/2020,Sri_Lanka,21670000,1,0
12/3/2020,Sri_Lanka,21670000,1,0
2/3/2020,Sri_Lanka,21670000,0,0
1/3/2020,Sri_Lanka,21670000,0,0
29/02/2020,Sri_Lanka,21670000,0,0
28/02/2020,Sri_Lanka,21670000,0,0
27/02/2020,Sri_Lanka,21670000,0,0
26/02/2020,Sri_Lanka,21670000,0,0
25/02/2020,Sri_Lanka,21670000,0,0
24/02/2020,Sri_Lanka,21670000,0,0
23/02/2020,Sri_Lanka,21670000,0,0
22/02/2020,Sri_Lanka,21670000,0,0
21/02/2020,Sri_Lanka,21670000,0,0
20/02/2020,Sri_Lanka,21670000,0,0
19/02/2020,Sri_Lanka,21670000,0,0
18/02/2020,Sri_Lanka,21670000,0,0
17/02/2020,Sri_Lanka,21670000,0,0
16/02/2020,Sri_Lanka,21670000,0,0
15/02/2020,Sri_Lanka,21670000,0,0
14/02/2020,Sri_Lanka,21670000,0,0
13/02/2020,Sri_Lanka,21670000,0,0
12/2/2020,Sri_Lanka,21670000,0,0
11/2/2020,Sri_Lanka,21670000,0,0
10/2/2020,Sri_Lanka,21670000,0,0
9/2/2020,Sri_Lanka,21670000,0,0
8/2/2020,Sri_Lanka,21670000,0,0
7/2/2020,Sri_Lanka,21670000,0,0
6/2/2020,Sri_Lanka,21670000,0,0
5/2/2020,Sri_Lanka,21670000,0,0
4/2/2020,Sri_Lanka,21670000,0,0
3/2/2020,Sri_Lanka,21670000,0,0
2/2/2020,Sri_Lanka,21670000,0,0
1/2/2020,Sri_Lanka,21670000,0,0
31/01/2020,Sri_Lanka,21670000,0,0
30/01/2020,Sri_Lanka,21670000,0,0
29/01/2020,Sri_Lanka,21670000,0,0
28/01/2020,Sri_Lanka,21670000,1,0
27/01/2020,Sri_Lanka,21670000,0,0
26/01/2020,Sri_Lanka,21670000,0,0
25/01/2020,Sri_Lanka,21670000,0,0
24/01/2020,Sri_Lanka,21670000,0,0
23/01/2020,Sri_Lanka,21670000,0,0
22/01/2020,Sri_Lanka,21670000,0,0
21/01/2020,Sri_Lanka,21670000,0,0
20/01/2020,Sri_Lanka,21670000,0,0
19/01/2020,Sri_Lanka,21670000,0,0
18/01/2020,Sri_Lanka,21670000,0,0
17/01/2020,Sri_Lanka,21670000,0,0
16/01/2020,Sri_Lanka,21670000,0,0
15/01/2020,Sri_Lanka,21670000,0,0
14/01/2020,Sri_Lanka,21670000,0,0
13/01/2020,Sri_Lanka,21670000,0,0
12/1/2020,Sri_Lanka,21670000,0,0
11/1/2020,Sri_Lanka,21670000,0,0
10/1/2020,Sri_Lanka,21670000,0,0
9/1/2020,Sri_Lanka,21670000,0,0
8/1/2020,Sri_Lanka,21670000,0,0
7/1/2020,Sri_Lanka,21670000,0,0
6/1/2020,Sri_Lanka,21670000,0,0
5/1/2020,Sri_Lanka,21670000,0,0
4/1/2020,Sri_Lanka,21670000,0,0
3/1/2020,Sri_Lanka,21670000,0,0
2/1/2020,Sri_Lanka,21670000,0,0
1/1/2020,Sri_Lanka,21670000,0,0
31/12/2019,Sri_Lanka,21670000,0,0
17/04/2020,Sudan,41801533,0,0
16/04/2020,Sudan,41801533,0,0
15/04/2020,Sudan,41801533,3,1
14/04/2020,Sudan,41801533,10,2
13/04/2020,Sudan,41801533,0,0
12/4/2020,Sudan,41801533,4,0
11/4/2020,Sudan,41801533,1,0
10/4/2020,Sudan,41801533,0,0
9/4/2020,Sudan,41801533,0,0
8/4/2020,Sudan,41801533,2,0
7/4/2020,Sudan,41801533,0,0
6/4/2020,Sudan,41801533,2,0
5/4/2020,Sudan,41801533,3,0
4/4/2020,Sudan,41801533,0,0
3/4/2020,Sudan,41801533,0,0
2/4/2020,Sudan,41801533,0,0
1/4/2020,Sudan,41801533,1,0
31/03/2020,Sudan,41801533,1,1
30/03/2020,Sudan,41801533,0,0
29/03/2020,Sudan,41801533,2,0
28/03/2020,Sudan,41801533,0,0
27/03/2020,Sudan,41801533,0,0
26/03/2020,Sudan,41801533,0,0
25/03/2020,Sudan,41801533,1,0
24/03/2020,Sudan,41801533,0,0
23/03/2020,Sudan,41801533,0,0
22/03/2020,Sudan,41801533,0,0
21/03/2020,Sudan,41801533,0,0
20/03/2020,Sudan,41801533,0,0
19/03/2020,Sudan,41801533,1,0
18/03/2020,Sudan,41801533,0,0
17/03/2020,Sudan,41801533,0,0
16/03/2020,Sudan,41801533,0,0
15/03/2020,Sudan,41801533,0,1
14/03/2020,Sudan,41801533,1,0
17/04/2020,Suriname,575991,0,0
16/04/2020,Suriname,575991,0,0
15/04/2020,Suriname,575991,0,0
14/04/2020,Suriname,575991,0,0
13/04/2020,Suriname,575991,0,0
12/4/2020,Suriname,575991,0,0
11/4/2020,Suriname,575991,0,0
10/4/2020,Suriname,575991,0,0
9/4/2020,Suriname,575991,0,0
8/4/2020,Suriname,575991,0,0
7/4/2020,Suriname,575991,0,0
6/4/2020,Suriname,575991,0,0
5/4/2020,Suriname,575991,0,0
4/4/2020,Suriname,575991,0,1
3/4/2020,Suriname,575991,0,0
2/4/2020,Suriname,575991,0,0
1/4/2020,Suriname,575991,2,0
31/03/2020,Suriname,575991,0,0
30/03/2020,Suriname,575991,0,0
29/03/2020,Suriname,575991,0,0
28/03/2020,Suriname,575991,0,0
27/03/2020,Suriname,575991,0,0
26/03/2020,Suriname,575991,0,0
25/03/2020,Suriname,575991,2,0
24/03/2020,Suriname,575991,1,0
23/03/2020,Suriname,575991,0,0
22/03/2020,Suriname,575991,4,0
21/03/2020,Suriname,575991,0,0
15/03/2020,Suriname,575991,1,0
17/04/2020,Sweden,10183175,613,130
16/04/2020,Sweden,10183175,482,170
15/04/2020,Sweden,10183175,497,114
14/04/2020,Sweden,10183175,465,20
13/04/2020,Sweden,10183175,332,12
12/4/2020,Sweden,10183175,466,17
11/4/2020,Sweden,10183175,544,77
10/4/2020,Sweden,10183175,722,106
9/4/2020,Sweden,10183175,726,96
8/4/2020,Sweden,10183175,487,114
7/4/2020,Sweden,10183175,376,76
6/4/2020,Sweden,10183175,387,28
5/4/2020,Sweden,10183175,365,40
4/4/2020,Sweden,10183175,612,51
3/4/2020,Sweden,10183175,519,43
2/4/2020,Sweden,10183175,512,59
1/4/2020,Sweden,10183175,407,34
31/03/2020,Sweden,10183175,328,36
30/03/2020,Sweden,10183175,253,8
29/03/2020,Sweden,10183175,401,10
28/03/2020,Sweden,10183175,240,26
27/03/2020,Sweden,10183175,296,24
26/03/2020,Sweden,10183175,238,6
25/03/2020,Sweden,10183175,256,11
24/03/2020,Sweden,10183175,110,4
23/03/2020,Sweden,10183175,160,1
22/03/2020,Sweden,10183175,123,4
21/03/2020,Sweden,10183175,200,6
20/03/2020,Sweden,10183175,122,0
19/03/2020,Sweden,10183175,134,2
18/03/2020,Sweden,10183175,46,1
17/03/2020,Sweden,10183175,89,4
16/03/2020,Sweden,10183175,108,2
15/03/2020,Sweden,10183175,149,0
14/03/2020,Sweden,10183175,155,0
13/03/2020,Sweden,10183175,158,0
12/3/2020,Sweden,10183175,136,1
11/3/2020,Sweden,10183175,78,0
10/3/2020,Sweden,10183175,45,0
9/3/2020,Sweden,10183175,42,0
8/3/2020,Sweden,10183175,24,0
7/3/2020,Sweden,10183175,76,0
6/3/2020,Sweden,10183175,26,0
5/3/2020,Sweden,10183175,11,0
4/3/2020,Sweden,10183175,9,0
3/3/2020,Sweden,10183175,1,0
2/3/2020,Sweden,10183175,1,0
1/3/2020,Sweden,10183175,1,0
29/02/2020,Sweden,10183175,5,0
28/02/2020,Sweden,10183175,5,0
27/02/2020,Sweden,10183175,1,0
26/02/2020,Sweden,10183175,0,0
25/02/2020,Sweden,10183175,0,0
24/02/2020,Sweden,10183175,0,0
23/02/2020,Sweden,10183175,0,0
22/02/2020,Sweden,10183175,0,0
21/02/2020,Sweden,10183175,0,0
20/02/2020,Sweden,10183175,0,0
19/02/2020,Sweden,10183175,0,0
18/02/2020,Sweden,10183175,0,0
17/02/2020,Sweden,10183175,0,0
16/02/2020,Sweden,10183175,0,0
15/02/2020,Sweden,10183175,0,0
14/02/2020,Sweden,10183175,0,0
13/02/2020,Sweden,10183175,0,0
12/2/2020,Sweden,10183175,0,0
11/2/2020,Sweden,10183175,0,0
10/2/2020,Sweden,10183175,0,0
9/2/2020,Sweden,10183175,0,0
8/2/2020,Sweden,10183175,0,0
7/2/2020,Sweden,10183175,0,0
6/2/2020,Sweden,10183175,0,0
5/2/2020,Sweden,10183175,0,0
4/2/2020,Sweden,10183175,0,0
3/2/2020,Sweden,10183175,0,0
2/2/2020,Sweden,10183175,0,0
1/2/2020,Sweden,10183175,1,0
31/01/2020,Sweden,10183175,0,0
30/01/2020,Sweden,10183175,0,0
29/01/2020,Sweden,10183175,0,0
28/01/2020,Sweden,10183175,0,0
27/01/2020,Sweden,10183175,0,0
26/01/2020,Sweden,10183175,0,0
25/01/2020,Sweden,10183175,0,0
24/01/2020,Sweden,10183175,0,0
23/01/2020,Sweden,10183175,0,0
22/01/2020,Sweden,10183175,0,0
21/01/2020,Sweden,10183175,0,0
20/01/2020,Sweden,10183175,0,0
19/01/2020,Sweden,10183175,0,0
18/01/2020,Sweden,10183175,0,0
17/01/2020,Sweden,10183175,0,0
16/01/2020,Sweden,10183175,0,0
15/01/2020,Sweden,10183175,0,0
14/01/2020,Sweden,10183175,0,0
13/01/2020,Sweden,10183175,0,0
12/1/2020,Sweden,10183175,0,0
11/1/2020,Sweden,10183175,0,0
10/1/2020,Sweden,10183175,0,0
9/1/2020,Sweden,10183175,0,0
8/1/2020,Sweden,10183175,0,0
7/1/2020,Sweden,10183175,0,0
6/1/2020,Sweden,10183175,0,0
5/1/2020,Sweden,10183175,0,0
4/1/2020,Sweden,10183175,0,0
3/1/2020,Sweden,10183175,0,0
2/1/2020,Sweden,10183175,0,0
1/1/2020,Sweden,10183175,0,0
31/12/2019,Sweden,10183175,0,0
17/04/2020,Switzerland,8516543,315,360
16/04/2020,Switzerland,8516543,583,73
15/04/2020,Switzerland,8516543,254,42
14/04/2020,Switzerland,8516543,279,0
13/04/2020,Switzerland,8516543,400,27
12/4/2020,Switzerland,8516543,592,26
11/4/2020,Switzerland,8516543,733,49
10/4/2020,Switzerland,8516543,785,51
9/4/2020,Switzerland,8516543,546,64
8/4/2020,Switzerland,8516543,590,57
7/4/2020,Switzerland,8516543,552,25
6/4/2020,Switzerland,8516543,821,19
5/4/2020,Switzerland,8516543,974,56
4/4/2020,Switzerland,8516543,1033,52
3/4/2020,Switzerland,8516543,1124,54
2/4/2020,Switzerland,8516543,962,5
1/4/2020,Switzerland,8516543,696,78
31/03/2020,Switzerland,8516543,1138,38
30/03/2020,Switzerland,8516543,1122,22
29/03/2020,Switzerland,8516543,1048,38
28/03/2020,Switzerland,8516543,1390,36
27/03/2020,Switzerland,8516543,1000,58
26/03/2020,Switzerland,8516543,925,17
25/03/2020,Switzerland,8516543,774,20
24/03/2020,Switzerland,8516543,1044,6
23/03/2020,Switzerland,8516543,894,4
22/03/2020,Switzerland,8516543,1237,13
21/03/2020,Switzerland,8516543,952,10
20/03/2020,Switzerland,8516543,878,12
19/03/2020,Switzerland,8516543,360,2
18/03/2020,Switzerland,8516543,450,5
17/03/2020,Switzerland,8516543,0,1
16/03/2020,Switzerland,8516543,841,2
15/03/2020,Switzerland,8516543,238,4
14/03/2020,Switzerland,8516543,267,3
13/03/2020,Switzerland,8516543,212,0
12/3/2020,Switzerland,8516543,152,1
11/3/2020,Switzerland,8516543,116,1
10/3/2020,Switzerland,8516543,42,0
9/3/2020,Switzerland,8516543,68,1
8/3/2020,Switzerland,8516543,55,0
7/3/2020,Switzerland,8516543,122,0
6/3/2020,Switzerland,8516543,30,1
5/3/2020,Switzerland,8516543,20,0
4/3/2020,Switzerland,8516543,7,0
3/3/2020,Switzerland,8516543,6,0
2/3/2020,Switzerland,8516543,6,0
1/3/2020,Switzerland,8516543,6,0
29/02/2020,Switzerland,8516543,4,0
28/02/2020,Switzerland,8516543,7,0
27/02/2020,Switzerland,8516543,0,0
26/02/2020,Switzerland,8516543,1,0
25/02/2020,Switzerland,8516543,0,0
24/02/2020,Switzerland,8516543,0,0
23/02/2020,Switzerland,8516543,0,0
22/02/2020,Switzerland,8516543,0,0
21/02/2020,Switzerland,8516543,0,0
20/02/2020,Switzerland,8516543,0,0
19/02/2020,Switzerland,8516543,0,0
18/02/2020,Switzerland,8516543,0,0
17/02/2020,Switzerland,8516543,0,0
16/02/2020,Switzerland,8516543,0,0
15/02/2020,Switzerland,8516543,0,0
14/02/2020,Switzerland,8516543,0,0
13/02/2020,Switzerland,8516543,0,0
12/2/2020,Switzerland,8516543,0,0
11/2/2020,Switzerland,8516543,0,0
10/2/2020,Switzerland,8516543,0,0
9/2/2020,Switzerland,8516543,0,0
8/2/2020,Switzerland,8516543,0,0
7/2/2020,Switzerland,8516543,0,0
6/2/2020,Switzerland,8516543,0,0
5/2/2020,Switzerland,8516543,0,0
4/2/2020,Switzerland,8516543,0,0
3/2/2020,Switzerland,8516543,0,0
2/2/2020,Switzerland,8516543,0,0
1/2/2020,Switzerland,8516543,0,0
31/01/2020,Switzerland,8516543,0,0
30/01/2020,Switzerland,8516543,0,0
29/01/2020,Switzerland,8516543,0,0
28/01/2020,Switzerland,8516543,0,0
27/01/2020,Switzerland,8516543,0,0
26/01/2020,Switzerland,8516543,0,0
25/01/2020,Switzerland,8516543,0,0
24/01/2020,Switzerland,8516543,0,0
23/01/2020,Switzerland,8516543,0,0
22/01/2020,Switzerland,8516543,0,0
21/01/2020,Switzerland,8516543,0,0
20/01/2020,Switzerland,8516543,0,0
19/01/2020,Switzerland,8516543,0,0
18/01/2020,Switzerland,8516543,0,0
17/01/2020,Switzerland,8516543,0,0
16/01/2020,Switzerland,8516543,0,0
15/01/2020,Switzerland,8516543,0,0
14/01/2020,Switzerland,8516543,0,0
13/01/2020,Switzerland,8516543,0,0
12/1/2020,Switzerland,8516543,0,0
11/1/2020,Switzerland,8516543,0,0
10/1/2020,Switzerland,8516543,0,0
9/1/2020,Switzerland,8516543,0,0
8/1/2020,Switzerland,8516543,0,0
7/1/2020,Switzerland,8516543,0,0
6/1/2020,Switzerland,8516543,0,0
5/1/2020,Switzerland,8516543,0,0
4/1/2020,Switzerland,8516543,0,0
3/1/2020,Switzerland,8516543,0,0
2/1/2020,Switzerland,8516543,0,0
1/1/2020,Switzerland,8516543,0,0
31/12/2019,Switzerland,8516543,0,0
17/04/2020,Syria,16906283,0,0
16/04/2020,Syria,16906283,4,0
15/04/2020,Syria,16906283,4,0
14/04/2020,Syria,16906283,0,0
13/04/2020,Syria,16906283,0,0
12/4/2020,Syria,16906283,6,0
11/4/2020,Syria,16906283,0,0
10/4/2020,Syria,16906283,0,0
9/4/2020,Syria,16906283,0,0
8/4/2020,Syria,16906283,0,0
7/4/2020,Syria,16906283,0,0
6/4/2020,Syria,16906283,3,0
5/4/2020,Syria,16906283,0,0
4/4/2020,Syria,16906283,0,0
3/4/2020,Syria,16906283,6,0
2/4/2020,Syria,16906283,0,0
1/4/2020,Syria,16906283,0,0
31/03/2020,Syria,16906283,1,1
30/03/2020,Syria,16906283,4,1
29/03/2020,Syria,16906283,0,0
28/03/2020,Syria,16906283,0,0
27/03/2020,Syria,16906283,4,0
26/03/2020,Syria,16906283,0,0
25/03/2020,Syria,16906283,0,0
24/03/2020,Syria,16906283,0,0
